C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java,org.jfree.chart.renderer.xy,StackedXYAreaRenderer2Test,96,16,0.16666666666666666
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java,org.jfree.chart.renderer.xy,StandardXYBarPainterTest,36,6,0.16666666666666666
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\function\NormalDistributionFunction2DTest.java,org.jfree.data.function,NormalDistributionFunction2DTest,42,7,0.16666666666666666
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCSeriesCollectionTest.java,org.jfree.data.time.ohlc,OHLCSeriesCollectionTest,138,23,0.16666666666666666
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal,ShapeUtilsTest,65,11,0.16923076923076924
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\DayTest.java,org.jfree.data.time,DayTest,360,61,0.16944444444444445
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations,XYShapeAnnotationTest,100,17,0.17
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\XIntervalSeriesCollectionTest.java,org.jfree.data.xy,XIntervalSeriesCollectionTest,100,17,0.17
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java,org.jfree.chart.renderer.category,MinMaxCategoryRendererTest,82,14,0.17073170731707318
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\entity\CategoryItemEntityTest.java,org.jfree.chart.entity,CategoryItemEntityTest,64,11,0.171875
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\entity\StandardEntityCollectionTest.java,org.jfree.chart.entity,StandardEntityCollectionTest,52,9,0.17307692307692307
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,org.jfree.chart.annotations,XYDrawableAnnotationTest,103,18,0.17475728155339806
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelAnchorTest.java,org.jfree.chart.labels,ItemLabelAnchorTest,17,3,0.17647058823529413
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,org.jfree.chart.urls,CustomPieURLGeneratorTest,51,9,0.17647058823529413
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java,org.jfree.chart.renderer.category,CategoryStepRendererTest,62,11,0.1774193548387097
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\XYIntervalSeriesCollectionTest.java,org.jfree.data.xy,XYIntervalSeriesCollectionTest,95,17,0.17894736842105263
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\LegendItemTest.java,org.jfree.chart,LegendItemTest,257,46,0.17898832684824903
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\axis\SubCategoryAxisTest.java,org.jfree.chart.axis,SubCategoryAxisTest,78,14,0.1794871794871795
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\axis\TickUnitsTest.java,org.jfree.chart.axis,TickUnitsTest,33,6,0.18181818181818182
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\block\BlockBorderTest.java,org.jfree.chart.block,BlockBorderTest,44,8,0.18181818181818182
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java,org.jfree.chart.renderer.category,DefaultCategoryItemRendererTest,44,8,0.18181818181818182
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategorySeriesLabelGeneratorTest.java,org.jfree.chart.labels,StandardCategorySeriesLabelGeneratorTest,65,12,0.18461538461538463
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryToolTipGeneratorTest.java,org.jfree.chart.labels,IntervalCategoryToolTipGeneratorTest,75,14,0.18666666666666668
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYPolygonAnnotationTest.java,org.jfree.chart.annotations,XYPolygonAnnotationTest,91,17,0.18681318681318682
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java,org.jfree.data.time,TimeSeriesDataItemTest,32,6,0.1875
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultHighLowDatasetTest.java,org.jfree.data.xy,DefaultHighLowDatasetTest,111,21,0.1891891891891892
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\MatrixSeriesCollectionTest.java,org.jfree.data.xy,MatrixSeriesCollectionTest,52,10,0.19230769230769232
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java,org.jfree.chart.renderer.xy,StackedXYBarRendererTest,93,18,0.1935483870967742
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\KeyedObjects2DTest.java,org.jfree.data,KeyedObjects2DTest,263,51,0.19391634980988592
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\function\LineFunction2DTest.java,org.jfree.data.function,LineFunction2DTest,36,7,0.19444444444444445
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java,org.jfree.chart.renderer.xy,WindItemRendererTest,41,8,0.1951219512195122
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\HourTest.java,org.jfree.data.time,HourTest,328,64,0.1951219512195122
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\MovingAverageTest.java,org.jfree.data.time,MovingAverageTest,41,8,0.1951219512195122
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.xy,XYBoxAndWhiskerRendererTest,92,18,0.1956521739130435
